year,basin_index,class_id,count
2024,15,2,27
2024,15,3,448553
2024,15,4,13767264
2024,15,5,3174600
2024,16,0,3808873
2024,16,1,27327
2024,16,2,208
2024,16,3,161531
2024,16,4,1829229
2024,16,5,1790578
2024,17,0,52920363
2024,17,1,559127
2024,17,2,57561
2024,17,3,2162568
2024,17,4,35310117
2024,17,5,14830990
2024,18,0,18734710
2024,18,1,118670
2024,18,2,7919
2024,18,3,517068
2024,18,4,10139740
2024,18,5,7951313
2025,0,0,91079607
2025,0,1,3606145
2025,0,2,345175
2025,0,3,4424338
2025,0,4,42942545
2025,0,5,39761404
2025,1,0,37777542
2025,1,1,588245
2025,1,2,30686
2025,1,3,819372
2025,1,4,10820496
2025,1,5,25518743
2025,2,0,47378407
2025,2,1,688685
2025,2,2,117778
2025,2,3,1849808
2025,2,4,32334054
2025,2,5,12388082
2025,3,0,726043
2025,3,1,34465
2025,3,3,14147
2025,3,4,318825
2025,3,5,358606
2025,4,0,42633203
2025,4,1,934360
2025,4,2,103479
2025,4,3,5586349
2025,4,4,12417127
2025,4,5,23591888
2025,5,0,18311254
2025,5,1,1687783
2025,5,2,39578
2025,5,3,510324
2025,5,4,5780373
2025,5,5,10293196
2025,6,0,27746396
2025,6,1,2027734
2025,6,2,47182
2025,6,3,614925
2025,6,4,4025611
2025,6,5,21030944
2025,7,0,29399614
2025,7,1,428134
2025,7,2,48898
2025,7,3,1049776
2025,7,4,13725051
2025,7,5,14147755
2025,8,0,10944680
2025,8,1,164607
2025,8,2,72996
2025,8,3,1657913
2025,8,4,4792257
2025,8,5,4256907
2025,9,0,67888992
2025,9,1,2735976
2025,9,2,103597
2025,9,3,2139823
2025,9,4,27534767
2025,9,5,35374829
2025,10,0,51260425
2025,10,1,736517
2025,10,2,51589
2025,10,3,1667096
2025,10,4,27887007
2025,10,5,20918216
2025,11,0,19659059
2025,11,1,180659
2025,11,2,36422
2025,11,3,565184
2025,11,4,10728814
2025,11,5,8147980
2025,12,0,40050486
2025,12,1,401442
2025,12,2,27543
2025,12,3,1258887
2025,12,4,21860829
2025,12,5,16501785
2025,13,0,61404121
2025,13,1,481091
2025,13,2,54141
2025,13,3,2368667
2025,13,4,38675343
2025,13,5,19824879
2025,14,0,7374435
2025,14,1,49273
2025,14,2,445
2025,14,3,241516
2025,14,4,5403008
2025,14,5,1680193
2025,15,0,17434376
2025,15,1,48105
2025,15,2,64
2025,15,3,435622
2025,15,4,13731621
2025,15,5,3218964
2025,16,0,3808873
2025,16,1,29816
2025,16,2,236
2025,16,3,161237
2025,16,4,1806583
2025,16,5,1811001
2025,17,0,52920363
2025,17,1,588328
2025,17,2,76602
2025,17,3,2111022
2025,17,4,35425943
2025,17,5,14718468
2025,18,0,18734710
2025,18,1,130197
2025,18,2,7376
2025,18,3,487693
2025,18,4,10200735
2025,18,5,7908709
