year,basin_index,class_id,count
1994,4,4,1815
1994,4,5,1824
1994,5,0,1421
1994,5,1,173
1994,5,3,6
1994,5,4,748
1994,5,5,494
1994,6,0,2834
1994,6,1,122
1994,6,3,5
1994,6,4,663
1994,6,5,2044
1994,7,0,2600
1994,7,1,23
1994,7,3,18
1994,7,4,1711
1994,7,5,848
1994,8,0,1011
1994,8,1,24
1994,8,3,73
1994,8,4,786
1994,8,5,128
1994,9,0,5904
1994,9,1,160
1994,9,3,36
1994,9,4,4280
1994,9,5,1428
1994,10,0,5660
1994,10,1,43
1994,10,3,73
1994,10,4,4148
1994,10,5,1396
1994,11,0,2103
1994,11,3,6
1994,11,4,1710
1994,11,5,387
1994,12,0,3734
1994,12,1,19
1994,12,3,29
1994,12,4,2783
1994,12,5,903
1994,13,0,7550
1994,13,1,6
1994,13,3,122
1994,13,4,6041
1994,13,5,1381
1994,14,0,951
1994,14,3,1
1994,14,4,918
1994,14,5,32
1994,15,0,2394
1994,15,3,4
1994,15,4,2190
1994,15,5,200
1994,16,0,373
1994,16,1,3
1994,16,3,4
1994,16,4,256
1994,16,5,110
1994,17,0,6895
1994,17,1,42
1994,17,3,94
1994,17,4,5782
1994,17,5,977
1994,18,0,1937
1994,18,1,5
1994,18,3,11
1994,18,4,1240
1994,18,5,681
1995,0,0,9825
1995,0,1,217
1995,0,3,177
1995,0,4,6478
1995,0,5,2953
1995,1,0,4054
1995,1,1,37
1995,1,3,5
1995,1,4,1302
1995,1,5,2710
1995,2,0,6083
1995,2,1,59
1995,2,3,41
1995,2,4,5142
1995,2,5,841
1995,3,0,79
1995,3,1,4
1995,3,3,1
1995,3,4,60
1995,3,5,14
1995,4,0,4299
1995,4,1,54
1995,4,3,243
1995,4,4,2063
1995,4,5,1939
1995,5,0,1661
1995,5,1,173
1995,5,3,7
1995,5,4,913
1995,5,5,568
1995,6,0,2948
1995,6,1,122
1995,6,3,5
1995,6,4,703
1995,6,5,2118
1995,7,0,3041
1995,7,1,23
1995,7,3,18
1995,7,4,2014
1995,7,5,986
1995,8,0,1139
1995,8,1,24
1995,8,3,77
1995,8,4,818
1995,8,5,220
1995,9,0,7330
1995,9,1,160
1995,9,3,38
1995,9,4,5561
1995,9,5,1571
1995,10,0,6026
1995,10,1,43
1995,10,3,78
1995,10,4,4459
1995,10,5,1446
1995,11,0,2268
1995,11,3,6
1995,11,4,1846
1995,11,5,416
1995,12,0,4254
1995,12,1,19
1995,12,3,29
1995,12,4,3179
1995,12,5,1027
1995,13,0,7871
1995,13,1,6
1995,13,3,126
1995,13,4,6280
1995,13,5,1459
1995,14,0,996
1995,14,3,1
1995,14,4,960
1995,14,5,35
1995,15,0,2420
1995,15,3,4
1995,15,4,2208
1995,15,5,208
1995,16,0,418
1995,16,1,3
1995,16,3,4
1995,16,4,252
1995,16,5,159
1995,17,0,7044
1995,17,1,42
1995,17,3,103
1995,17,4,5885
1995,17,5,1014
1995,18,0,2125
1995,18,1,5
1995,18,3,10
1995,18,4,1419
1995,18,5,691
1996,0,0,9876
1996,0,1,217
1996,0,3,180
1996,0,4,6466
1996,0,5,3013
1996,1,0,4073
1996,1,1,37
1996,1,3,5
1996,1,4,1295
1996,1,5,2736
1996,2,0,6092
1996,2,1,59
1996,2,3,44
1996,2,4,5132
1996,2,5,857
1996,3,0,79
1996,3,1,4
1996,3,3,1
1996,3,4,60
1996,3,5,14
1996,4,0,4329
1996,4,1,54
1996,4,3,239
1996,4,4,2056
1996,4,5,1980
1996,5,0,1698
1996,5,1,173
1996,5,3,7
1996,5,4,955
1996,5,5,563
1996,6,0,2947
1996,6,1,122
1996,6,3,5
1996,6,4,699
